ID,TEXT
12006,"The last small thing that made me surprisingly happy was spending time with my grandma.I went through a phase in my life where I wanted complete autonomy from my family. I felt crushed by the pressures of trying to pursue a career my family wanted from me rather than one I wanted for myself. So, I just wanted to break free from all of them and be as far away as I possibly could, even my grandma whom has been there for me every day for the first 12 years of my life.It wasn't until lately, that I realized the importance of family and how short life can be. My grandma is 96 years old, which means she has a limited time left on this beautiful planet. It made me really sad that I haven't made much effort to really spend time with her ever since she moved to her own home. Instead of spending my weekends with her, I chose to go out with friends, date around, sit at home on the computer browsing new music, and basically just waste my time.This weekend, I decided to change that. I called her and spent the entire day with her. Sunday morning, I came to her house, cooked us some pancakes (her favorite), we went to Temple, just like we did when I was a kid, and then we spent the rest of the day at the mall, browsing the stores. I didn't expect it to make me as happy as I had planned, but it really made my day. I'm really glad I did that and I certainly plan to spend a lot more time with her now."
12007,I was happy when my cat came over to me and started licking me and being affectionate.
12008,I received a check for 250 dollars for my 10 year anniversary for work. 
12009,Finding a new lip serum that seems to work and smells amazing.
12010,"I had lunch with my parents today, and it was nice just catching up with them."
12011,I sat and watched a movie with my kid that we've never seen before.
12012,Took the dogs to the park for a couple of hours.
12013,I had dinner with my wife.
12014,"I bought my boyfriend groceries, which helped him with his bills."
12015,Sleeping in all morning.
12016,Beating Zelda: Breath of the Wild made me happy.
12017,"I remembered how many days left until the Bonnaroo Music festival, and I thought of all the great music and people that I will experience in June."
12018,I had awesome sex with my girlfriend last night.  
12019,"me and my girlfriend bought our first animal, a hamster"
12020,Got accepted in my major at college and found out I can graduate a semester early.
12021,My nephew's grandmother posted a video of him happily playing and calling out my name.
12022,I did grocery shopping and was in awe with the fresh vegetables that are now in season.
12023,"I learned today that I have received approval to take out a loan to by a new house, which is awesome."
12024,I bought a new laptop.
12025,i was able to max out my deliveries today.
12026,Going shopping with my family.
12027,I received a compliment at work.
12028,My daughter came home from school today without any negative remarks from the teacher written in her folder.
12029,Getting a few shifts off of work so i can focus more on school made me happy as school will help me get a better job.
12030,I did a bunch of chores that I needed to do.
12031,I cooked a special sweet yesterday to give surprise to my husband. It came well and my husband liked it.
12032,When my husband thanked me for making breakfast and kissed me goodbye before he headed off to work. 
12033,My son gave me a huge hug and told me he would love me forever. 
12034,Found a $5 on the ground and used it to buy lunch and was a nice surprise.
12035,I tried a new shampoo and conditioner and I really like the way my hair smells.
12036,I broke my personal record in the deadlift. 
12037,I had a steak dinner.
12038,One of my ebay items sold for triple its original price.
12039,I had coffee with my husband
12040,I got recognized for doing a good job on a project at work. 
12041,I found a deal on energy drinks and bought at least 15 of them for 22 cents each.
12042,Hubby and I had a delicious lunch and a lovely hour together.
12043,Finding out that one of my friends was extremely please with the house I booked for vacation. 
12044,"My adult son knew I made a big mistake, yet goofed around and didn't grt upset with me.t"
12045,I was happy when my child got a good grade on a hard math test.
12046,I watched a basketball team that I like defeat their opponent and earn a trip to the NBA Finals. 
12047,I was able to talk to a close friend on the phone and that allowed me to catch up with them and what was going on in their life now and have fun and laugh with them on the phone.
12048,"My unemployment went through, now I don't have to struggle so much financially. I literally danced around the room!"
12049,I drank coffee this morning in order to wake up and get moving.
12050,I saw a cute bunny in my yard.
12051,My grandma complimented my hair.
12052,I bought a special tool and cleaned my mini-blinds to a shine. 
12053,I got a new pair of shoes.
12054,I finished an inspiring book and started two more.
12055,I found a really good deal on a jar of expensive nuts.
12056,My coworker bought me a mug to thank me for some extra help I gave him.
12057,"I took a walk, which, even though I didn't want to, made me feel better after."
12058,I didn't wake up to chaos. My dads been in and out of the hospital the past few days and weeks because of bad liver problems. He seems happier today and in good spirits. Seeing people not in pain makes me very happy. 
12059,I was happy when I ordered a pizza and only had to pay for the delivery charge.
12060,My brother in law came out in the rain to help us put a tarp on the house.
