ID,TEXT
5131,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
5132,Any way where are you and what doing.
5133,That sucks. I'll go over so u can do my hair. You'll do it free right?
5134,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;
5135,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
5136,Sday only joined.so training we started today:)
5137,Sorry * was at the grocers.
5138,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
5139,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
5140,Yup... I havent been there before... You want to go for the yoga? I can call up to book
5141,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
5142,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
5143,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
5144,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
5145,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
5146,I'm in office now da:)where are you?
5147,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
5148,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
5149,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
5150,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
5151,Pls call me da. What happen.
5152,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
5153,No problem with the renewal. I.ll do it right away but i dont know his details.
5154,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
5155,Haven't left yet so probably gonna be here til dinner
5156,"Like  &lt;#&gt; , same question"
5157,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
5158,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
5159,K k:) sms chat with me.
5160,I will come with karnan car. Please wait till 6pm will directly goto doctor.
5161,No but the bluray player can
5162,Ok... Then r we meeting later?
5163,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
5164,Just send a text. We'll skype later.
5165,Ok leave no need to ask
5166,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
5167,Ü still got lessons?  Ü in sch?
5168,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
5169,Oh did you charge camera
5170,"I‘ve got some salt, you can rub it in my open wounds if you like!"
5171,Now i'm going for lunch.
5172,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
5173,Oh k. . I will come tomorrow
5174,"Aight, text me tonight and we'll see what's up"
5175,U 2.
5176,Water logging in desert. Geoenvironmental implications.
5177,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
5178,Company is very good.environment is terrific and food is really nice:)
5179,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u"
5180,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
5181,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please"
5182,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
5183,K sure am in my relatives home. Sms me de. Pls:-)
5184,I sent them. Do you like?
5185,"Fuuuuck I need to stop sleepin, sup"
5186,I'm in town now so i'll jus take mrt down later.
5187,I just cooked a rather nice salmon a la you
5188,I uploaded mine to Facebook
5189,WHAT TIME U WRKIN?
5190,Okie
5191,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
5192,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
5193,"Sorry, I'll call later"
5194,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
5195,"It's wylie, you in tampa or sarasota?"
5196,Ok... Take ur time n enjoy ur dinner...
5197,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
5198,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
5199,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
5200,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
5201,Ugh my leg hurts. Musta overdid it on mon.
5202,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
5203,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
5204,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
5205,Me fine..absolutly fine
5206,How come she can get it? Should b quite diff to guess rite...
5207,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
5208,I will reach ur home in  &lt;#&gt;  minutes
5209,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
5210,Hi.what you think about match?
5211,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
5212,Dai i downloaded but there is only exe file which i can only run that exe after installing.
5213,It is only yesterday true true.
5214,K.k.how is your business now?
5215,3 pa but not selected.
5216,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
5217,I keep ten rs in my shelf:) buy two egg.
5218,I am late. I will be there at
5219,Well thats nice. Too bad i cant eat it
5220,I accidentally brought em home in the box
5221,Pls she needs to dat slowly or she will vomit more.
5222,I have to take exam with in march 3
5223,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
5224,5 nights...We nt staying at port step liao...Too ex
5225,If I die I want u to have all my stuffs.
5226,"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX"""
5227,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
5228,Prabha..i'm soryda..realy..frm heart i'm sory
5229,I re-met alex nichols from middle school and it turns out he's dealing!
5230,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
5231,It means u could not keep ur words.
5232,"Nope, I'm still in the market"
5233,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
5234,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
5235,Hey what how about your project. Started aha da.
5236,Ok cool. See ya then.
5237,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
5238,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
5239,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch
5240,Yeah I can still give you a ride
5241,"Jay wants to work out first, how's 4 sound?"
5242,"Gud gud..k, chikku tke care.. sleep well gud nyt"
5243,Its a part of checking IQ
5244,Hmm thinking lor...
5245,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
5246,thanks for the temales it was wonderful. Thank. Have a great week.
5247,Thank you princess! I want to see your nice juicy booty...
5248,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
5249,Gud ni8 dear..slp well..take care..swt dreams..Muah..
5250,U come n search tat vid..not finishd..
5251,"K I'm leaving soon, be there a little after 9"
5252,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
5253,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
5254,You do your studies alone without anyones help. If you cant no need to study.
5255,Please tell me not all of my car keys are in your purse
5256,I didnt get anything da
5257,Ok... Sweet dreams...
5258,Well she's in for a big surprise!
5259,"As usual..iam fine, happy &amp; doing well..:)"
5260,1 in cbe. 2 in chennai.
5261,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
5262,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
5263,I absolutely LOVE South Park! I only recently started watching the office.
5264,Did you see that film:)
5265,Pls speak with me. I wont ask anything other then you friendship.
5266,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
5267,Gud ni8.swt drms.take care
5268,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
5269,Anything lar then ü not going home 4 dinner?
5270,"""ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"""
